Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2020,21,Puebla,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,126,138,159,68,71,95,124,114,134,207,237,229,1029
2020,21,Puebla,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,35,39,48,25,21,39,28,18,30,48,33,57,283
2020,21,Puebla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,El patrimonio,Robo,Robo en transporte público individual,Con violencia,10,4,4,2,6,3,8,8,8,11,11,13,53
2020,21,Puebla,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,2,1,0,2,0,0,1,0,2,1,1,1,8
2020,21,Puebla,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,5,17,16,10,11,15,15,7,16,20,21,10,112
2020,21,Puebla,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,5,3,8,2,3,0,2,3,5,4,5,3,31
2020,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Con violencia,20,15,12,10,14,21,13,19,22,26,17,24,146
2020,21,Puebla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,37,30,43,28,28,32,36,47,43,66,43,47,324
2020,21,Puebla,El patrimonio,Robo,Otros robos,Con violencia,240,211,244,188,165,199,208,164,157,160,135,132,1776
2020,21,Puebla,El patrimonio,Robo,Otros robos,Sin violencia,220,213,177,167,178,194,225,228,258,222,232,232,1860
2020,21,Puebla,El patrimonio,Extorsión,Extorsión,Extorsión,12,15,15,12,12,10,14,13,9,12,11,10,112
2020,21,Puebla,El patrimonio,Despojo,Despojo,Despojo,81,89,102,78,115,142,162,114,133,138,128,113,1016
2020,21,Puebla,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,2,5,1,1,4,3,3,1,1,0,2,22
2020,21,Puebla,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,0,1,0,0,0,0,0,1,6,2,2,3
2020,21,Puebla,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,55,47,51,93,111,104,122,120,131,160,129,150,834
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,7,6,13,6,8,6,10,11,6,12,6,9,73
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,3,3,6,4,4,0,4,3,2,4,2,1,29
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,2,7,1,6,1,1,8,3,6,5,1,31
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,1,0,1,0,0,0,1,2
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,24,27,22,24,26,24,25,18,21,27,24,18,211
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,0,0,0,0,0,0,0,0,2,1
2020,22,Queretaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,5,11,22,6,7,7,17,5,3,9,2,6,83
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,24,22,27,22,20,32,26,10,16,8,10,9,199
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,299,358,422,403,299,357,438,378,396,380,328,341,3350
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,25,26,17,2,0,2,0,0,0,0,0,0,72
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,50,74,87,60,39,67,53,61,79,89,63,66,570
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,3,6,2,3,1,5,1,3,2,10,4,5,26
2020,22,Queretaro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,3,0,1,0,0,1,3,0,1,0,4,0,9
2020,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,2,0,2,0,0,2
2020,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,0,0,0,0,0,0,1,2,2,0,2
2020,22,Queretaro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,77,93,91,76,80,83,76,106,100,80,88,73,782
2020,22,Queretaro,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,0,2,2,0,0,1,0,1,1,0,1,7
2020,22,Queretaro,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,4,8,15,13,7,7,4,5,12,9,10,11,75
2020,22,Queretaro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,36,39,69,22,47,46,56,41,51,54,48,42,407
2020,22,Queretaro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,34,55,52,54,42,50,48,57,57,60,42,48,449
2020,22,Queretaro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,47,39,47,30,25,26,33,30,29,29,33,27,306
2020,22,Queretaro,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,11,14,4,12,16,20,9,20,13,23,15,13,119
2020,22,Queretaro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,7,2,5,4,4,7,2,4,4,4,5,41
2020,22,Queretaro,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,62,64,84,47,54,69,68,67,51,56,59,60,566
2020,22,Queretaro,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,48,70,65,38,37,41,65,74,76,64,51,62,514
2020,22,Queretaro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,6,8,3,6,3,5,7,3,3,3,4,5,44
2020,22,Queretaro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,5,6,4,3,3,4,0,6,5,5,1,7,36
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte público individual,Con violencia,7,4,13,7,3,6,2,6,2,9,4,8,50
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,4,6,8,7,8,3,5,4,1,6,5,4,46
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,15,18,12,15,19,21,15,10,17,6,14,9,142
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,15,24,9,13,18,13,20,12,16,13,10,6,140
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Con violencia,14,20,16,11,21,23,25,14,17,22,18,12,161
2020,22,Queretaro,El patrimonio,Robo,Robo en transporte individual,Sin violencia,13,7,12,6,11,19,25,17,22,10,10,15,132
2020,22,Queretaro,El patrimonio,Robo,Otros robos,Con violencia,16,5,14,18,14,9,9,7,11,12,10,7,103
2020,22,Queretaro,El patrimonio,Robo,Otros robos,Sin violencia,920,900,919,716,708,668,776,851,861,881,812,823,7319
2020,22,Queretaro,El patrimonio,Extorsión,Extorsión,Extorsión,26,16,25,15,21,18,18,20,22,25,17,19,181
2020,22,Queretaro,El patrimonio,Despojo,Despojo,Despojo,67,77,58,45,53,71,104,86,70,90,62,78,631
2020,22,Queretaro,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,1,3,0,3,1,2,3,0,0,2,3,13
2020,22,Queretaro,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,Queretaro,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0,0,0,1,1,1,0
2020,22,Queretaro,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,133,122,102,77,78,72,79,89,106,97,90,89,858
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,39,47,45,30,25,20,32,30,33,27,24,19,301
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,5,8,10,8,4,5,6,7,13,8,7,3,66
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,3,7,6,9,6,5,2,0,1,0,0,41
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,12,7,2,6,3,2,8,6,9,8,13,8,55
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,1,0,0,2,0,3,0,0,2,1,2,6
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,1,0,2,0,0,0,3
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,19,19,11,13,8,8,9,10,17,17,16,10,114
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,15,6,29,20,16,24,7,1,1,1,2,3,119
2020,23,Quintana Roo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,30,40,39,15,27,36,58,56,52,42,50,42,353
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,6,8,6,8,2,7,6,8,6,7,7,5,57
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,27,19,25,19,12,26,30,38,33,22,19,22,229
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,83,68,92,58,48,84,97,105,80,90,63,59,715
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,84,78,80,37,32,61,63,107,115,108,97,105,657
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,1,0,0,0,0,0,1,1,0,0,0,0,3
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,1,0,1,0,0,0,0,1,1,2
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,54,51,46,12,20,38,32,46,48,56,55,66,347
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,2,3,35,8,12,5,2,1,1,5,6,3,69
2020,23,Quintana Roo,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,13,6,9,0,1,7,8,13,8,10,15,18,65
2020,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,2,0,0,0,1,0,1,2,1,3
2020,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,2,1,0,1,0,0,0,1,0,0,1,5
2020,23,Quintana Roo,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,1,0,0,0,1,0,0,1
2020,23,Quintana Roo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,23,29,28,11,23,24,26,18,17,34,29,20,199
2020,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,0,4,1,0,0,0,0,0,0,1,0,6
2020,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,1,0,0,1,0,1,0,0,0,3
2020,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,23,Quintana Roo,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,23,Quintana Roo,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,1,0,1,0,1,1
2020,23,Quintana Roo,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,23,Quintana Roo,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,28,64,73,31,32,41,47,55,65,51,71,57,436
2020,23,Quintana Roo,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,40,58,67,19,32,47,57,49,54,50,55,48,423
2020,23,Quintana Roo,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,11,16,25,4,8,22,14,21,24,19,12,19,145
2020,23,Quintana Roo,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,3,2,0,3,11,2,0,2,3,1,5,26
2020,23,Quintana Roo,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,54,61,59,30,24,49,48,54,68,71,55,61,447
2020,23,Quintana Roo,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,23,Quintana Roo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,20,12,9,4,8,19,17,23,22,23,32,37,134
2020,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,143,0,98,52,38,85,70,83,79,78,76,96,648
2020,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,47,0,47,46,53,118,80,51,50,54,57,65,492
2020,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,2,1,8,4,1,4,7,8,16,11,13,6,51
2020,23,Quintana Roo,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,1,2,11,3,7,5,18,17,25,29,26,31,89
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público individual,Con violencia,5,5,8,5,0,3,3,4,1,1,1,2,34
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,16,8,8,1,1,1,3,2,2,0,0,2,42
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,1,1,8,1,0,0,0,0,0,3,2,1,11
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,5,2,10,0,0,0,2,0,1,0,1,1,20
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,1,16,0,0,0,2,6,1,2,2,2,26
2020,23,Quintana Roo,El patrimonio,Robo,Robo en transporte individual,Sin violencia,21,0,6,1,0,0,1,1,3,1,2,2,33
2020,23,Quintana Roo,El patrimonio,Robo,Otros robos,Con violencia,78,187,32,20,10,17,37,36,53,49,66,55,470
2020,23,Quintana Roo,El patrimonio,Robo,Otros robos,Sin violencia,591,502,399,57,72,193,362,412,453,432,448,429,3041
2020,23,Quintana Roo,El patrimonio,Extorsión,Extorsión,Extorsión,28,29,33,29,18,12,12,15,4,7,8,2,180
2020,23,Quintana Roo,El patrimonio,Despojo,Despojo,Despojo,46,66,68,14,30,45,55,55,68,41,50,73,447
2020,23,Quintana Roo,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,23,Quintana Roo,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,5,11,7,2,4,7,7,7,10,10,10,12,60
2020,23,Quintana Roo,La sociedad,Trata de personas,Trata de personas,Trata de personas,4,0,3,3,0,5,1,0,1,4,2,0,17
2020,23,Quintana Roo,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,107,93,96,70,86,87,102,90,80,86,63,68,811
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,26,23,31,31,45,34,55,55,42,49,37,33,342
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,8,17,8,4,2,9,5,8,5,6,4,5,66
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,5,2,2,5,6,7,10,8,5,7,7,7,50
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,2,0,1,0,0,1,0,3,0,0,5
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,23,28,40,29,31,39,29,24,23,17,28,34,266
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,24,San Luis Potosi,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,21,27,27,22,19,18,27,18,20,29,13,18,199
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,35,37,45,25,24,47,30,17,33,29,22,26,293
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,238,290,312,187,233,278,315,251,270,258,237,242,2374
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,53,48,49,27,22,38,52,39,55,58,49,49,383
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,1,1,3,0,0,1,1,1,1,1,0,1,9
2020,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,2,2,0,0,0,1,0,1,1,0,1,2,7
2020,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,2,1,1,1,0,0,0,1,0,5
2020,24,San Luis Potosi,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,24,San Luis Potosi,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,18,14,18,17,23,31,22,20,18,21,25,17,181
2020,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,2,1,2,1,1,2,0,0,1,9
2020,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,2,1,2,0,0,0,0,0,0,0,1,0,5
2020,24,San Luis Potosi,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
